osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,min,max,building_classification,community_name,fractal_dimensions,building_height,height_area,volume,length_width,building_type,predicted,actual,status
146311780.0,236354.6358,458344.0138,1673.026204,175.939162,1.214948,167.97366599999998,46.829603999999996,61.50486,7.0,1385.994953,0.8284360000000001,62.787934,1.470145,15.89871311,26.239851,Commercial,cambridge bay,9.509117725591986,10.341137890000002,0.0061810973822619235,17300.994669147272,1.313375615988553,Commercial,Commercial,Commercial,Correct
358771654.0,716104.7106,-1886.246874,3288.552718,240.224629,1.183209,240.224629,82.23169399999999,50.813966,5.0,2515.6529170000003,0.7649729999999999,88.405405,1.463891,5.949321747000001,14.70291138,Commercial,baker lake,13.689490256221813,8.753589632999999,0.0026618364927181925,28786.640979858767,0.6179365099787438,0,,,
358771655.0,716143.5955,-1771.02233,2743.6571440000002,221.43553500000002,1.194067,221.35121400000003,78.989164,46.017209,7.0,2052.229784,0.747991,83.611011,1.4137950000000001,11.86383247,27.40328217,Commercial,baker lake,12.390320027000183,15.5394497,0.005663772433805235,42634.92218323366,0.5825762252655313,0,,,
358771656.0,716232.4053,-1740.697118,1690.3046350000002,187.406747,1.287506,187.406747,72.082925,33.919338,5.0,1073.733962,0.635231,73.31223,1.265584,15.69781685,29.77497864,Commercial,baker lake,9.019443867727986,14.07716179,0.008328180316443373,23794.6918212819,0.4705599557731599,0,,,
358771711.0,717447.8739,-1816.2609940000002,425.332417,73.446373,1.005895,73.446373,23.334405,23.337395,20.0,422.68031900000005,0.993765,23.443966,1.985264,24.217453,31.62255669,Industrial,bakerlake,5.791060873761595,7.405103690000001,0.017410155901660326,3149.6306506033193,1.0001281369719948,0,,,
358771712.0,717304.2336,-1645.887759,2433.3384530000003,215.731369,1.23526,215.731369,81.93378,64.178085,5.0,1678.512439,0.6897979999999999,82.077904,1.3563129999999999,37.39931488,46.78325653,Industrial,bakerlake,11.279483666559406,9.383941650000004,0.003856406262939208,22834.30605765328,0.7832921293268783,0,,,
358771717.0,717481.3122,-1805.821292,340.116624,65.676635,1.005874,65.676635,20.881864999999998,20.912484,20.0,337.966277,0.9936780000000001,20.962088,1.985475,24.33932304,32.23924637,Industrial,bakerlake,5.178654844298889,7.8999233299999965,0.023227101448590165,2686.895252858437,1.001466296233598,0,,,
358771720.0,716116.6562,-1743.0487699999999,841349.7247,5868.813701,1.807209,5037.836099,2208.874677,753.685697,40.0,464333.4036,0.551891,2227.645545,0.9292389999999999,-0.210410863,51.11618805,Industrial,bakerlake,143.3594193928222,51.326598913,6.100507007511236e-05,43183619.865239866,0.34120799375708544,0,,,
358771733.0,717462.9801,-1638.213108,123449.8915,1808.526136,1.453871,1734.835729,720.191745,461.559513,10.0,69236.50561000001,0.560847,733.256838,1.0813700000000002,23.91140747,51.98630905,Industrial,bakerlake,68.25994330003977,28.074901580000002,0.00022741941073313947,3465843.5539241787,0.6408842036921709,0,,,
363833423.0,237690.7287,458129.6968,165.53456599999998,67.601282,1.4840790000000001,67.601282,25.545574,21.931510999999997,5.0,83.567323,0.504833,28.417294000000002,1.021755,13.21067238,19.53230667,Commercial,cambridge bay,2.448689745262523,6.32163429,0.03818920992005984,1046.4489886058682,0.858524885759075,Commercial,Commercial,Commercial,Correct
364044066.0,902506.0714,-323371.6261,6448.837826,444.45743899999997,1.563277,389.731558,161.434406,92.947311,13.0,4383.549874,0.679743,163.35216499999999,1.109433,5.398326873999999,9.376899718999999,Industrial,arviat,14.509460884510025,3.9785728449999995,0.0006169441614672726,25657.17105633243,0.5757589927886873,0,,,
364049927.0,902107.5792,-323181.7133,9497.554283,426.57437999999996,1.236333,414.888719,151.58604499999998,107.234677,10.0,6513.863778,0.685846,164.44214399999998,1.337451,7.045780182000001,10.99453735,Industrial,arviat,22.264708637682368,3.9487571679999993,0.0004157656856005568,37503.53555346534,0.7074178695011142,0,,,
399994290.0,235848.4419,458132.787,407.787132,83.006602,1.161027,83.006602,26.493840999999996,19.284243,5.0,331.205226,0.8122010000000001,30.702270000000002,1.484333,5.763616562,7.935020447,Commercial,cambridge bay,4.912707208518185,2.171403885,0.005324846505946147,885.4705626778078,0.7278764524932418,Commercial,Commercial,Commercial,Correct
399994291.0,235796.9195,458611.8237,194.667544,62.057965,1.256311,62.057965,12.145918,23.396834,5.0,129.66368300000002,0.666078,23.888263000000002,1.3180969999999999,12.9574852,17.886575699999998,Residential,cambridge bay,3.1368663796822855,4.929090499999997,0.025320556260780676,959.5339417887315,1.9263125273857438,Multi-Unit Residential,Commercial,Residential,Incorrect
399994292.0,235580.3115,458110.554,209.019509,63.133276,1.2334209999999999,58.260212,18.238853,20.576683,9.0,179.89313700000002,0.8606520000000001,20.532439,1.589051,4.095237732,8.002029419,Residential,cambridge bay,3.3107660847506155,3.9067916869999992,0.018691038485790335,816.5956801820215,1.1281785647375961,Multi-Unit Residential,Residential,Residential,Correct
399994293.0,235839.00699999998,458024.34,574.21466,117.75374,1.387983,117.75374,48.205768,25.065313,5.0,320.846517,0.558757,48.105472,1.124159,4.559854507,9.812509537,Residential,cambridge bay,4.876402736762332,5.252655030000001,0.009147546023990403,3016.1515221487402,0.5199650174643001,Multi-Unit Residential,Residential,Residential,Correct
399994294.0,235804.7205,458570.5512,189.621051,62.066269999999996,1.273089,62.066269999999996,11.841978,23.704977,5.0,123.05396699999999,0.648947,24.100959,1.289419,12.84428596,18.34708786,Residential,cambridge bay,3.055138499542505,5.502801899999998,0.02901999472621844,1043.4470797227964,2.0017751257433516,Multi-Unit Residential,Commercial,Residential,Incorrect
399994295.0,235850.4066,458104.594,150.64271599999998,49.61442,1.141774,49.61442,15.334714000000002,12.193792,5.0,130.519809,0.8664200000000001,17.678943,1.566761,4.758358002,7.45221138,Residential,cambridge bay,3.03626881055951,2.693853378,0.01788240048725622,405.8093893676946,0.7951757039616127,Single-Unit Residential,Residential,Residential,Correct
399994296.0,235557.5326,458081.088,148.968446,50.062245000000004,1.158536,50.062245000000004,17.306143,17.962946,5.0,121.59635300000001,0.8162560000000001,18.089014000000002,1.52271,4.8063430789999995,9.230337143,Residential,cambridge bay,2.975664515244971,4.423994064,0.029697524427421365,659.0355208273046,1.0379520150734916,Single-Unit Residential,Residential,Residential,Correct
399994297.0,235844.5555,457985.87700000004,152.290134,49.391696,1.130484,49.391696,15.132288,15.705117999999999,5.0,137.942625,0.9057879999999999,17.433046,1.597525,4.423610687,7.62125206,Residential,cambridge bay,3.0833145312523786,3.1976413729999997,0.02099703565169888,486.96923317811394,1.0378548174605187,Single-Unit Residential,Residential,Residential,Correct
399994298.0,235832.8326,458630.7672,390.246716,107.228175,1.5331540000000001,107.228175,15.679125,45.737213,5.0,188.111678,0.482033,45.644837,0.9767040000000001,12.79519844,21.73815727,Residential,cambridge bay,3.639404624763967,8.942958829999998,0.02291616678204154,3489.9603147307016,2.9170768776956617,Multi-Unit Residential,Commercial,Residential,Incorrect
399994299.0,235842.7961,458574.7696,365.437345,103.496567,1.5292059999999998,103.496567,16.366127,44.116965,5.0,176.789936,0.48377600000000004,44.020373,0.9800260000000001,12.32906914,21.00527382,Residential,cambridge bay,3.5309127209987556,8.67620468,0.023741976015067643,3170.6092029357746,2.6956264606769826,Multi-Unit Residential,Commercial,Residential,Incorrect
399994300.0,235857.5389,458058.9469,173.412716,57.627959999999995,1.236059,57.627959999999995,21.036958,10.643171,5.0,119.4567,0.688858,21.932097,1.355019,4.724292755,8.263822556000001,Residential,cambridge bay,3.0091767260198004,3.5395298010000014,0.02041101646202232,613.7994761543497,0.5059272828324324,Single-Unit Residential,Residential,Residential,Correct
399994301.0,235866.9022,457950.7229,144.269157,48.334044,1.136614,48.334044,14.452212,16.305849,5.0,128.084528,0.8878159999999999,17.275102,1.569102,2.434589386,7.999372482,Residential,cambridge bay,2.9848352229745148,5.564783096,0.038572229932694484,802.8265661477701,1.128259743214395,Single-Unit Residential,Residential,Residential,Correct
399994302.0,235857.9642,458083.62899999996,149.54613,48.985654,1.13143,48.985654,13.931463,12.750832,5.0,135.09255100000001,0.90335,17.299761,1.595264,5.176702499,9.375677109,Residential,cambridge bay,3.0528556381017187,4.19897461,0.02807812285078858,627.9404028937593,0.9152543419165668,Single-Unit Residential,Residential,Residential,Correct
399994303.0,235613.9695,458049.7379,108.62246100000002,41.842307,1.133972,41.842307,13.667282,12.635928999999999,5.0,97.36489300000001,0.8963610000000001,14.86771,1.581979,1.576040268,4.410980225,Residential,cambridge bay,2.595995985594198,2.8349399570000005,0.02609902161027267,307.93815491657426,0.924538543947509,Single-Unit Residential,Residential,Residential,Correct
399994304.0,235845.0969,457946.4559,313.56334,74.806304,1.193224,74.806304,20.138918,26.938505,5.0,234.81806600000002,0.74887,28.176696000000003,1.418266,2.87918663,7.999372482,Residential,cambridge bay,4.191669996154335,5.1201858520000005,0.016329032124737543,1605.5025771738658,1.3376341767715623,Multi-Unit Residential,Residential,Residential,Correct
399994305.0,235844.4145,458286.1275,94.411286,39.19273,1.139305,39.19273,9.558199,11.828064999999999,5.0,82.725762,0.8762270000000001,13.936154,1.5734540000000001,9.251970291000001,17.25289917,Residential,cambridge bay,2.4088979257122434,8.000928878999998,0.08474547077983874,755.3779846609283,1.2374784203593165,Garage,Commercial,Residential,Incorrect
399994306.0,235821.8363,458287.4318,272.595554,66.132808,1.131368,66.132808,18.296982,19.722136,5.0,246.257225,0.903379,23.355507,1.5953469999999998,7.162183762000001,17.80516815,Residential,cambridge bay,4.121941321469368,10.642984387999999,0.03904313269907549,2901.2302254602105,1.0778901132438126,Multi-Unit Residential,Commercial,Residential,Incorrect
399994307.0,235789.8634,458650.0681,247.547637,74.361997,1.334959,74.361997,13.082092999999999,29.508940000000003,5.0,147.430242,0.5955630000000001,29.713415,1.194983,12.66997337,17.78774643,Residential,cambridge bay,3.3289535917116373,5.117773059999999,0.020673891789158946,1266.8926277052592,2.255674225829155,Multi-Unit Residential,Residential,Residential,Correct
399994308.0,235651.0667,458076.43200000003,130.891131,46.993406,1.160188,46.993406,17.026642000000002,15.048826000000002,5.0,106.315471,0.812244,16.997582,1.518983,1.98699379,6.0141811370000005,Residential,cambridge bay,2.78530845370093,4.027187347,0.030767457781383217,527.1231065977195,0.8838399256882243,Single-Unit Residential,Residential,Residential,Correct
399994309.0,235592.53100000002,458131.8533,169.912941,54.282256999999994,1.1762270000000001,54.282256999999994,19.790376000000002,18.128047,5.0,132.171929,0.77788,19.872427,1.480292,4.819303513,7.218467712000001,Residential,cambridge bay,3.1301745798815994,2.3991641990000003,0.014119961580795665,407.64904499399927,0.9160031623451721,Single-Unit Residential,Residential,Residential,Correct
399994310.0,235720.2941,457943.2594,170.477647,52.229295,1.129866,52.229295,17.020457999999998,16.864503,5.0,154.68903999999998,0.907386,18.427267,1.599035,3.336126328,8.10323143,Residential,cambridge bay,3.2640235140068423,4.767105101999999,0.027963226768375087,812.6848607906547,0.9908372030881896,Single-Unit Residential,Residential,Residential,Correct
399994311.0,235871.3041,458279.3906,52.976268000000005,29.180892,1.132412,29.180892,6.810853999999999,7.798280999999999,5.0,47.712528999999996,0.90064,10.314908,1.59243,10.78931618,14.44822311,Residential,cambridge bay,1.8154437499717282,3.6589069300000006,0.06906690614748476,193.83523411073728,1.1449784417636908,Garage,Residential,Residential,Correct
399994312.0,235394.5878,458110.2457,59.856777,32.237838,1.176944,32.237838,10.815177,6.741996,5.0,46.478901,0.776502,11.806609,1.478824,5.989952087000001,8.057369232000001,Commercial,cambridge bay,1.85672429398026,2.0674171450000003,0.03453939969069835,123.74892701424169,0.6233828628047419,Commercial,Industrial,Commercial,Incorrect
399994313.0,235842.2793,458515.9899,642.931209,154.593412,1.722087,136.52438899999999,40.195721,43.766775,9.0,351.63897799999995,0.5469310000000001,53.979293999999996,1.060084,11.81436539,18.0794735,Residential,cambridge bay,4.158852571285508,6.265108109999998,0.009744601012205645,4028.033531678004,1.0888416456070038,Multi-Unit Residential,Commercial,Residential,Incorrect
399996167.0,234741.3394,456553.8463,114.494374,38.184384,1.007953,38.184384,12.171005000000001,12.225315,17.0,113.59508500000001,0.9921459999999999,12.212183,1.9773509999999999,5.299646378,13.41207314,Industrial,cambridge bay,2.9984606796328044,8.112426762,0.07085437020687148,928.8272237360369,1.004462244490081,Industrial,Industrial,Industrial,Correct
399996168.0,234773.4024,456572.6374,109.68406399999999,37.367447999999996,1.007786,37.367447999999996,11.902125,11.885724,17.0,108.86046499999999,0.992491,11.950174,1.977801,6.879043579,9.459064483999999,Industrial,cambridge bay,2.9352837796148137,2.5800209049999987,0.02352229495252837,282.98717806535774,0.9986220107753867,Industrial,Industrial,Industrial,Correct
399996170.0,233934.3745,456928.6183,107.95569099999999,42.979977000000005,1.168395,42.979977000000005,13.835844,15.677523999999998,5.0,85.69196099999999,0.79377,15.645005,1.49876,17.05501938,19.78461075,Commercial,cambridge bay,2.5117670723741887,2.729591369999998,0.025284367546681705,294.6749224959864,1.1331093354333859,Commercial,Residential,Commercial,Incorrect
399996171.0,233860.9497,456962.3738,65.926187,32.513007,1.131031,32.513007,11.166675,10.861369,5.0,59.616696999999995,0.9042950000000001,11.478311999999999,1.596379,19.98696899,26.65917969,Commercial,cambridge bay,2.027686550185899,6.672210699999997,0.10120728960101996,439.8734103116007,0.9726591845826981,Garage,Residential,Commercial,Incorrect
399996172.0,233734.9363,456919.0611,282.274655,67.655312,1.137398,67.655312,23.966792,22.769160999999997,5.0,249.685548,0.884548,24.027131,1.578044,21.00705719,27.57645988,Commercial,cambridge bay,4.172246740950659,6.56940269,0.02327308730569523,1854.375877875822,0.950029565909363,Commercial,Industrial,Commercial,Incorrect
399996173.0,233707.799,456940.5784,371.987235,79.127158,1.158799,79.127158,28.605269,25.085753,5.0,303.397125,0.815612,28.596038,1.5221,20.49033546,30.14706612,Commercial,cambridge bay,4.701132258535053,9.656730660000001,0.025959844186588824,3592.1805373531256,0.8769626672624543,Commercial,Industrial,Commercial,Incorrect
399996174.0,233626.1542,456415.6693,508.587345,100.35786800000001,1.256942,100.35786800000001,29.785601,38.393207000000004,5.0,338.417156,0.665406,38.650304999999996,1.316785,10.22942543,25.79579926,Commercial,cambridge bay,5.067737638667254,15.56637383,0.030607080539921807,7916.860737477182,1.2889854732157329,Commercial,Commercial,Commercial,Correct
399996175.0,233670.7526,456387.107,1277.771732,143.019562,1.130096,143.019562,49.621526,49.079396,5.0,1158.6308470000001,0.906759,50.474495000000005,1.5982319999999999,9.581531525,24.66761589,Commercial,cambridge bay,8.934244477689003,15.086084365,0.011806556669857525,19276.57214816417,0.9890747011690048,Commercial,Industrial,Commercial,Incorrect
399996176.0,233879.4375,456959.6462,601.014492,101.182801,1.165764,101.182801,34.499258000000005,36.549566,5.0,480.477826,0.799445,36.763282000000004,1.5049190000000001,19.90180969,27.08130264,Commercial,cambridge bay,5.9398878669112944,7.17949295,0.011945623683896128,4314.979308161832,1.0594304955776148,Commercial,Commercial,Commercial,Correct
400015061.0,236267.5301,458164.1135,253.34697999999997,64.767266,1.1493280000000001,64.767266,23.278534,21.477314,5.0,213.115606,0.8412,23.231554,1.546196,13.97799683,18.07296181,Industrial,cambridge bay,3.911651604994411,4.0949649799999985,0.016163464747043752,1037.44701088876,0.9226231342575095,Industrial,Industrial,Industrial,Correct
400034558.0,235821.1434,458091.8691,1062.612787,160.88456000000002,1.394034,160.88456000000002,25.363135,65.479448,5.0,589.51287,0.5547770000000001,65.75556999999999,1.118768,4.588130951,7.440494537,Residential,cambridge bay,6.604815197928253,2.852363586,0.002684292548420086,3030.9580196567745,2.5816780141729327,Multi-Unit Residential,Commercial,Residential,Incorrect
400034559.0,235695.7818,457958.6205,127.268367,45.385286,1.1363219999999998,45.385286,15.095720000000002,15.911722,5.0,113.259325,0.889925,16.119612,1.579395,3.109062195,9.09649086,Residential,cambridge bay,2.8041768206550466,5.9874286649999995,0.04704569411973362,762.01026872354,1.0540551891529517,Single-Unit Residential,Residential,Residential,Correct
400034560.0,235677.27399999998,457970.7661,228.946987,60.79283,1.134831,60.79283,20.521828,21.399053,5.0,204.558882,0.8934770000000001,21.541789,1.585151,1.9653701780000001,9.496711731,Residential,cambridge bay,3.7660195618463557,7.531341552999999,0.03289556963245818,1724.2779566272507,1.0427459483628847,Single-Unit Residential,Commercial,Residential,Incorrect
400034561.0,235658.4811,457986.3197,210.677623,58.667838,1.141661,58.667838,19.316221,20.80992,5.0,182.62811399999998,0.8668610000000001,20.911898,1.566393,1.153964996,4.721038818,Residential,cambridge bay,3.5910241485292165,3.5670738220000002,0.016931431877793685,751.5026338844852,1.0773287383696843,Single-Unit Residential,Residential,Residential,Correct
400034562.0,235617.3582,458092.9825,107.181499,42.214053,1.1517110000000002,42.214053,13.016765,15.000532000000002,5.0,89.423541,0.834319,15.172529,1.53988,2.670804977,4.6074848180000005,Residential,cambridge bay,2.5390004366555377,1.9366798410000006,0.018069161740311177,207.57624844146173,1.1524009229635783,Single-Unit Residential,Residential,Residential,Correct
400034563.0,235730.1659,457968.5475,50.84507,28.670461,1.135682,28.670461,8.677024000000001,7.422624000000001,5.0,45.290222,0.89075,10.164947999999999,1.583085,4.462696075,6.6834697720000005,Residential,cambridge bay,1.7734305004722457,2.2207736970000003,0.04367726697986649,112.9153940781238,0.8554343055868002,Garage,Residential,Residential,Correct
400034564.0,235848.9698,458158.9602,126.21208100000001,44.959478999999995,1.130361,44.959478999999995,13.514707000000001,14.004401000000001,5.0,114.366808,0.906148,15.866451000000001,1.597923,5.8658103939999995,8.128580093,Residential,cambridge bay,2.807240737820828,2.2627696990000006,0.017928313051109587,285.5888725345337,1.0362341558718218,Single-Unit Residential,Residential,Residential,Correct
400034565.0,235536.2689,458038.6523,222.54606299999998,65.767554,1.245226,61.727226,22.21255,18.802201999999998,7.0,185.265178,0.8324799999999999,23.199749,1.4511479999999999,4.437662125,8.428377151,Residential,cambridge bay,3.383827578565564,3.9907150259999993,0.017932085484702553,888.1179175912424,0.8464675149858975,Single-Unit Residential,Residential,Residential,Correct
400034566.0,235589.8006,458061.0148,152.001811,50.753411,1.1627530000000001,50.753411,15.418591000000001,18.298174,5.0,122.54008300000001,0.806175,18.404915,1.511735,2.238622665,4.938800812,Residential,cambridge bay,2.9949082831102722,2.7001781470000004,0.017764118264354103,410.4319683666243,1.1867604504198859,Single-Unit Residential,Residential,Residential,Correct
400034567.0,235760.9939,457983.8468,543.428449,133.495196,1.6174870000000001,131.20457,55.025296,25.934594,8.0,249.37437000000003,0.458891,57.425389,0.91612,4.26426506,9.848321915,Residential,cambridge bay,4.070771572933606,5.584056855,0.010275606411985987,3034.535355840468,0.47132129920754995,Multi-Unit Residential,Residential,Residential,Correct
400038508.0,233838.4972,457887.5111,85.679487,32.963765,1.0058770000000001,32.963765,10.489293,10.496357000000001,20.0,85.140294,0.993707,10.522278,1.985243,30.18096924,38.02545547,Industrial,cambridge bay,2.599202093571532,7.844486229999998,0.09155617645096309,672.1115559649637,1.0006734486299507,Industrial,Industrial,Industrial,Correct
400038509.0,233762.8776,457946.4644,201.00948400000001,50.592446,1.007915,50.592446,16.111848000000002,16.070453,17.0,199.43911699999998,0.992188,16.175722,1.978015,33.0753479,34.663543700000005,Industrial,cambridge bay,3.97311258680792,1.5881958000000083,0.007901098835714679,319.2424182489689,0.9974307726835555,Industrial,Industrial,Industrial,Correct
400038510.0,233813.2958,457891.23,96.472309,35.051179,1.00797,35.051179,11.210542,11.03646,17.0,95.717448,0.992175,11.208542999999999,1.9775939999999999,31.81992531,38.41400528,Industrial,cambridge bay,2.7523270757882354,6.594079969999999,0.06835204877287636,636.1461204365506,0.9844715804106527,Industrial,Industrial,Industrial,Correct
400038512.0,233717.6347,457979.2374,3136.5194690000003,789.310531,3.9808,424.68349800000004,144.91043200000001,139.206032,21.0,845.0026019999999,0.269408,153.543654,0.823147,28.97616386,38.7859726,Industrial,cambridge bay,3.9737458779705555,9.809808740000001,0.0031276097078165466,30768.656100176366,0.9606349941735042,Industrial,Commercial,Industrial,Incorrect
400038513.0,233719.7709,457742.6534,329.539624,81.40538199999999,1.266618,81.40538199999999,11.241371000000001,29.580127,5.0,215.978354,0.6553939999999999,31.509677000000003,1.300154,25.49525833,35.37143326,Industrial,cambridge bay,4.04813067519295,9.876174930000005,0.029969612789265077,3254.590972990428,2.631362936068919,Industrial,Commercial,Industrial,Incorrect
400038514.0,233695.4599,457744.4083,359.75018900000003,83.294296,1.240398,83.294296,12.393184,29.486675,5.0,245.97789500000002,0.683746,31.778246999999997,1.346963,22.61233139,35.37143326,Industrial,cambridge bay,4.319025506860638,12.759101870000002,0.03546656057489938,4590.0893092027545,2.3792654898047187,Industrial,Commercial,Industrial,Incorrect
400038515.0,233759.1456,457887.9558,213.821277,62.373573,1.204818,62.373573,22.904979,20.78023,5.0,156.11236499999998,0.730107,23.293409,1.416699,30.06426048,40.39210892,Industrial,cambridge bay,3.428074851508026,10.327848439999997,0.04830131306343286,2208.3137421032575,0.9072363698739911,Industrial,Commercial,Industrial,Incorrect
400038516.0,233643.016,457948.1977,390.614822,85.057345,1.215581,85.057345,30.988607000000002,28.894671000000002,5.0,279.223701,0.714831,31.985538000000002,1.3944590000000001,30.90717316,37.96277618,Industrial,cambridge bay,4.592370265025319,7.0556030199999995,0.018062814370111126,2756.023117759962,0.9324288439296416,Industrial,Commercial,Industrial,Incorrect
400038517.0,233685.0124,457884.3708,256.506049,66.269857,1.1687290000000001,66.269857,24.019226,22.446704,5.0,203.418473,0.793036,24.133742,1.4976459999999998,27.75248909,31.89841843,Industrial,cambridge bay,3.8706292817260795,4.145929339999999,0.016163086040906577,1063.4559544365773,0.9345306963679846,Industrial,Residential,Industrial,Incorrect
400038518.0,233744.5869,457740.2841,389.65911,86.01226899999999,1.2307350000000001,86.01226899999999,14.514076999999999,30.657565,5.0,270.929507,0.695299,32.635793,1.365002,25.857221600000003,35.00976181,Industrial,cambridge bay,4.530273582249063,9.152540209999998,0.02348858264856171,3566.3706724678123,2.1122641832477536,Industrial,Commercial,Industrial,Incorrect
